,metabolite_id,pH,amount,amount_units,reference,solvent,hmdb_experiment_number,bmrb_accession,database_of_origin,database_of_origin_id,sample_id,frequency,temperature,temperature_units,data_source,real_spectrum_relative_path,multiplet_id1,multiplet_id2,spectrum_id,j
CP:3138.5,SU:271,,,,,,,bmse000006,GISSMO,bmse000006,SA:3138,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_pH4.13']",MT:3138.6,MT:3138.8,SP:3138,3.8627586
CP:3138.6,SU:271,,,,,,,bmse000006,GISSMO,bmse000006,SA:3138,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_pH4.13']",MT:3138.7,MT:3138.8,SP:3138,-12.3296384
CP:3138.7,SU:271,,,,,,,bmse000006,GISSMO,bmse000006,SA:3138,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_pH4.13']",MT:3138.7,MT:3138.9,SP:3138,5.129
CP:3138.8,SU:271,,,,,,,bmse000006,GISSMO,bmse000006,SA:3138,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H.5_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_2_pH4.13', 'BMRB/bmrb_metabolomics/bmse000006/nmr/set01/1H_pH4.13']",MT:3138.8,MT:3138.10,SP:3138,7.067
CP:3139.1,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.1,MT:3139.2,SP:3139,-12.4
CP:3139.2,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.5,MT:3139.6,SP:3139,-12.4
CP:3139.3,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.7,MT:3139.9,SP:3139,-12.4
CP:3139.4,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.10,MT:3139.11,SP:3139,-12.4
CP:3139.5,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.10,MT:3139.12,SP:3139,2.7693123
CP:3139.6,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.10,MT:3139.13,SP:3139,4.3173496
CP:3139.7,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.11,MT:3139.12,SP:3139,9.7804311
CP:3139.8,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.11,MT:3139.13,SP:3139,2.7693123
CP:3139.9,SU:58,,,,,,,bmse000953,GISSMO,bmse000953,SA:3139,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000953/nmr/set01/1H'],MT:3139.12,MT:3139.13,SP:3139,-12.4
CP:3140.1,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.1,MT:3140.2,SP:3140,-13.4141243
CP:3140.2,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.1,MT:3140.3,SP:3140,6.8118378
CP:3140.3,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.1,MT:3140.4,SP:3140,7.7511602
CP:3140.4,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.1,MT:3140.6,SP:3140,7.2474577
CP:3140.5,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.1,MT:3140.7,SP:3140,6.6393013
CP:3140.6,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.2,MT:3140.3,SP:3140,7.3799423
CP:3140.7,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.2,MT:3140.4,SP:3140,6.7306956
CP:3140.8,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.2,MT:3140.6,SP:3140,7.1328828
CP:3140.9,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.2,MT:3140.7,SP:3140,7.6859659
CP:3140.10,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.3,MT:3140.4,SP:3140,-13.5906029
CP:3140.11,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.3,MT:3140.5,SP:3140,6.591241
CP:3140.12,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.4,MT:3140.5,SP:3140,8.7314698
CP:3140.13,SU:97,,,,,,,bmse000947,GISSMO,bmse000947,SA:3140,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000947/nmr/set01/1H'],MT:3140.6,MT:3140.7,SP:3140,-11.6004077
CP:3141.1,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.1,MT:3141.2,SP:3141,-13.3007022
CP:3141.2,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.1,MT:3141.3,SP:3141,4.4257642
CP:3141.3,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.1,MT:3141.4,SP:3141,6.6259191
CP:3141.4,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.1,MT:3141.9,SP:3141,6.9356015
CP:3141.5,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.2,MT:3141.3,SP:3141,10.0
CP:3141.6,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.2,MT:3141.4,SP:3141,10.0
CP:3141.7,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.2,MT:3141.9,SP:3141,6.5
CP:3141.8,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.3,MT:3141.4,SP:3141,-15.4467215
CP:3141.9,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.5,MT:3141.6,SP:3141,-13.4888944
CP:3141.10,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.7,MT:3141.8,SP:3141,-14.3785302
CP:3141.11,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.7,MT:3141.10,SP:3141,4.7190248
CP:3141.12,SU:72,,,,,,,bmse000952,GISSMO,bmse000952,SA:3141,600.13,,,xml,['BMRB/bmrb_metabolomics/bmse000952/nmr/set01/1H'],MT:3141.8,MT:3141.10,SP:3141,7.5108574
CP:3142.1,SU:374,,,,,,,bmse000761,GISSMO,bmse000761,SA:3142,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000761/nmr/set01/1H'],MT:3142.1,MT:3142.3,SP:3142,-12.4
CP:3142.2,SU:374,,,,,,,bmse000761,GISSMO,bmse000761,SA:3142,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000761/nmr/set01/1H'],MT:3142.1,MT:3142.4,SP:3142,1.324685
CP:3142.3,SU:374,,,,,,,bmse000761,GISSMO,bmse000761,SA:3142,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000761/nmr/set01/1H'],MT:3142.2,MT:3142.4,SP:3142,1.324685
CP:3142.4,SU:374,,,,,,,bmse000761,GISSMO,bmse000761,SA:3142,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000761/nmr/set01/1H'],MT:3142.3,MT:3142.4,SP:3142,1.324685
CP:3143.1,SU:1751,,,,,,,bmse000007,GISSMO,bmse000007,SA:3143,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000007/nmr/set01/1'],MT:3143.1,MT:3143.2,SP:3143,-11.1643517
CP:3143.2,SU:1751,,,,,,,bmse000007,GISSMO,bmse000007,SA:3143,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000007/nmr/set01/1'],MT:3143.1,MT:3143.3,SP:3143,2.7968665
CP:3143.3,SU:1751,,,,,,,bmse000007,GISSMO,bmse000007,SA:3143,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000007/nmr/set01/1'],MT:3143.2,MT:3143.3,SP:3143,6.322903
CP:3143.4,SU:1751,,,,,,,bmse000007,GISSMO,bmse000007,SA:3143,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000007/nmr/set01/1'],MT:3143.1,MT:3143.4,SP:3143,5.862
CP:3143.5,SU:1751,,,,,,,bmse000007,GISSMO,bmse000007,SA:3143,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000007/nmr/set01/1'],MT:3143.2,MT:3143.5,SP:3143,5.887
CP:3144.1,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.1,MT:3144.2,SP:3144,-11.5
CP:3144.2,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.1,MT:3144.3,SP:3144,-11.5
CP:3144.3,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.2,MT:3144.3,SP:3144,-11.5
CP:3144.4,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.4,MT:3144.5,SP:3144,7.9094472
CP:3144.5,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.4,MT:3144.6,SP:3144,1.745203
CP:3144.6,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.4,MT:3144.7,SP:3144,2.1668864
CP:3144.7,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.5,MT:3144.6,SP:3144,8.5121706
CP:3144.8,SU:1574,,,,,,,bmse000775,GISSMO,bmse000775,SA:3144,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000775/nmr/set01/1H'],MT:3144.6,MT:3144.7,SP:3144,1.9409151
CP:3145.1,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.1,MT:3145.2,SP:3145,-16.8443859
CP:3145.2,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.1,MT:3145.3,SP:3145,2.8079048
CP:3145.3,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.2,MT:3145.3,SP:3145,13.1581674
CP:3145.4,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.4,MT:3145.5,SP:3145,3.1699842
CP:3145.5,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.5,MT:3145.6,SP:3145,8.9817001
CP:3145.6,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.7,MT:3145.8,SP:3145,8.0259079
CP:3145.7,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.7,MT:3145.11,SP:3145,7.8072702
CP:3145.8,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.8,MT:3145.9,SP:3145,7.9646753
CP:3145.9,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.8,MT:3145.10,SP:3145,0.8282953
CP:3145.10,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.8,MT:3145.11,SP:3145,0.8282953
CP:3145.11,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.9,MT:3145.10,SP:3145,7.8915807
CP:3145.12,SU:1972,,,,,,,bmse000985,GISSMO,bmse000985,SA:3145,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000985/nmr/set01/1H'],MT:3145.10,MT:3145.11,SP:3145,2.4426764
CP:3146.1,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.1,MT:3146.2,SP:3146,-12.5
CP:3146.2,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.1,MT:3146.3,SP:3146,-12.5
CP:3146.3,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.2,MT:3146.3,SP:3146,-12.5
CP:3146.4,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.4,MT:3146.5,SP:3146,-12.5
CP:3146.5,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.4,MT:3146.6,SP:3146,-12.5
CP:3146.6,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.5,MT:3146.6,SP:3146,-12.5
CP:3146.7,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.7,MT:3146.8,SP:3146,-12.5
CP:3146.8,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.7,MT:3146.9,SP:3146,-12.5
CP:3146.9,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.8,MT:3146.9,SP:3146,-12.5
CP:3146.10,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.10,MT:3146.11,SP:3146,-13.9787109
CP:3146.11,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.10,MT:3146.12,SP:3146,3.2929773
CP:3146.12,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.11,MT:3146.12,SP:3146,8.0873651
CP:3146.13,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.12,MT:3146.13,SP:3146,5.237741
CP:3146.14,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.12,MT:3146.14,SP:3146,5.915533
CP:3146.15,SU:1973,,,,,,,bmse000211,GISSMO,bmse000211,SA:3146,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000211/nmr/set01/1H'],MT:3146.13,MT:3146.14,SP:3146,-14.9966064
CP:3147.1,SU:319,,,,,,,bmse000239,GISSMO,bmse000239,SA:3147,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000239/nmr/set01/1'],MT:3147.1,MT:3147.2,SP:3147,4.5184533
CP:3147.2,SU:319,,,,,,,bmse000239,GISSMO,bmse000239,SA:3147,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000239/nmr/set01/1'],MT:3147.1,MT:3147.4,SP:3147,3.0329054
CP:3147.3,SU:319,,,,,,,bmse000239,GISSMO,bmse000239,SA:3147,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000239/nmr/set01/1'],MT:3147.2,MT:3147.3,SP:3147,4.4418603
CP:3148.1,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.1,MT:3148.2,SP:3148,-12.4
CP:3148.2,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.2,MT:3148.3,SP:3148,-12.4
CP:3148.3,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.4,MT:3148.5,SP:3148,-10.3138579
CP:3148.4,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.4,MT:3148.6,SP:3148,3.0720311
CP:3148.5,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.4,MT:3148.7,SP:3148,5.3725548
CP:3148.6,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.4,MT:3148.8,SP:3148,9.5058168
CP:3148.7,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.4,MT:3148.9,SP:3148,5.7760689
CP:3148.8,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.5,MT:3148.6,SP:3148,3.5122639
CP:3148.9,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.5,MT:3148.7,SP:3148,14.7978502
CP:3148.10,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.5,MT:3148.8,SP:3148,5.7760689
CP:3148.11,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.5,MT:3148.9,SP:3148,9.5058168
CP:3148.12,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.6,MT:3148.7,SP:3148,-12.2884814
CP:3148.13,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.6,MT:3148.10,SP:3148,6.3823571
CP:3148.14,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.6,MT:3148.11,SP:3148,7.2153977
CP:3148.15,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.7,MT:3148.10,SP:3148,7.2153977
CP:3148.16,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.7,MT:3148.11,SP:3148,6.3823571
CP:3148.17,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.8,MT:3148.9,SP:3148,-12.4
CP:3148.18,SU:699,,,,,,,bmse001133,GISSMO,bmse001133,SA:3148,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse001133/nmr/set01/1D_1H'],MT:3148.10,MT:3148.11,SP:3148,-12.4
CP:3149.1,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.1,MT:3149.2,SP:3149,-12.4
CP:3149.2,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.1,MT:3149.3,SP:3149,3.551837
CP:3149.3,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.1,MT:3149.4,SP:3149,5.0749387
CP:3149.4,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.2,MT:3149.3,SP:3149,8.778949
CP:3149.5,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.2,MT:3149.4,SP:3149,3.551837
CP:3149.6,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.3,MT:3149.4,SP:3149,-12.4
CP:3149.7,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.5,MT:3149.6,SP:3149,-12.4
CP:3149.8,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.5,MT:3149.7,SP:3149,3.551837
CP:3149.9,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.5,MT:3149.8,SP:3149,5.0749387
CP:3149.10,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.6,MT:3149.7,SP:3149,8.778949
CP:3149.11,SU:881,,,,,,,bmse000371,GISSMO,bmse000371,SA:3149,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000371/nmr/set01/1H'],MT:3149.6,MT:3149.8,SP:3149,3.551837
